Auftragskonto;Buchungstag;Valutadatum;Buchungstext;Verwendungszweck;Glaeubiger-ID;Mandatsreferenz;Kundenreferenz (End-to-End);Sammlerreferenz;Lastschrift Ursprungsbetrag;Auslagenersatz Ruecklastschrift;Beguenstigter/Zahlungspflichtiger;Kontonummer/IBAN;BIC (SWIFT-Code);Betrag;Waehrung;Info
DE02 1001 0010 0123 4567 89;05.09.2025;05.09.2025;Gutschrift;Hausgeld 09/2025 EH-040;;;TX-01409;;;;Gottlob Hahn;DE63100500003166587603;DEUTDEBB101;11,97;EUR;Saldo: 817952,31
DE02 1001 0010 0123 4567 89;05.09.2025;05.09.2025;Gutschrift;Hausgeld 09/2025 EH-041;;;TX-01410;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 817969,74
DE02 1001 0010 0123 4567 89;13.09.2025;13.09.2025;Ueberweisung;Rechnung R20250020 Hausmeister Mueller GmbH;;;TX-01411;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-214,20;EUR;Saldo: 817755,54
DE02 1001 0010 0123 4567 89;14.09.2025;14.09.2025;Ueberweisung;Rechnung R20250142 Dachdecker Richter;;;TX-01412;;;;Dachdecker Richter;DE46120300006590515186;BYLADEM1001;-220,15;EUR;Saldo: 817535,39
DE02 1001 0010 0123 4567 89;14.09.2025;14.09.2025;Ueberweisung;Rechnung  Elektro Schmidt e.K.;;;TX-01413;;;;Elektro Schmidt e.K.;DE83100100101998679807;BELADEBEXXX;-314,76;EUR;Saldo: 817220,63
DE02 1001 0010 0123 4567 89;15.09.2025;15.09.2025;Ueberweisung;Rechnung R20250165 TechClean International;;;TX-01414;;;;TechClean International;DE34100100106850542357;PBNKDEFFXXX;-1916,50;EUR;Saldo: 815304,13
DE02 1001 0010 0123 4567 89;21.09.2025;21.09.2025;Ueberweisung;Rechnung R20250068 Gaertnerei Gruener Daumen;;;TX-01415;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-113,05;EUR;Saldo: 815191,08
DE02 1001 0010 0123 4567 89;28.09.2025;28.09.2025;Ueberweisung;Kontofuehrungsgebuehr 09/2025;;;TX-01416;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 815178,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-049;;;TX-01417;;;;Joanna Schäfer;DE83100701245940139904;COBADEFFXXX;2019,00;EUR;Saldo: 817197,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-051;;;TX-01418;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 818734,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-013;;;TX-01419;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 820387,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-046;;;TX-01420;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 822113,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-022;;;TX-01421;;;;Alwine Sager;DE31100100104556238692;PBNKDEFFXXX;1460,00;EUR;Saldo: 823573,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-039;;;TX-01422;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 824700,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-029;;;TX-01423;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 826791,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-035;;;TX-01424;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 828287,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-041;;;TX-01425;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 830398,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-009;;;TX-01426;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 831728,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-019;;;TX-01427;;;;Jasmin Trub;DE29120300005766156545;BELADEBEXXX;1206,00;EUR;Saldo: 832934,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Miete 10/2025 EH-006;;;TX-01428;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 833917,58
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Hausgeld 10/2025 EH-025,EH-049;;;TX-01429;;;;Arnulf Heintze;DE85100701245787133150;GENODEF1P01;36,83;EUR;Saldo: 833954,41
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Hausgeld 10/2025 EH-007,EH-024;;;TX-01430;;;;Josefine Nohlmans;DE23100701246566701065;PBNKDEFFXXX;26,28;EUR;Saldo: 833980,69
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Hausgeld 10/2025 EH-002,EH-038;;;TX-01431;;;;Horst Vollbrecht;DE95100700009854353462;BELADEBEXXX;9,70;EUR;Saldo: 833990,39
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Gutschrift;Hausgeld 10/2025 EH-013;;;TX-01432;;;;Willfried Harloff;DE72370400446688937346;COBADEFFXXX;13,81;EUR;Saldo: 834004,20
DE02 1001 0010 0123 4567 89;01.10.2025;01.10.2025;Ueberweisung;Rechnung R20250086 Heiztechnik Berlin GmbH;;;TX-01433;;;;Heiztechnik Berlin GmbH;DE37370400440229612018;DEUTDEBB101;-1041,96;EUR;Saldo: 832962,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Miete 10/2025 EH-025;;;TX-01434;;;;Julius Nette;DE94120300004034471349;HYVEDEMMXXX;1676,00;EUR;Saldo: 834638,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Miete 10/2025 EH-021;;;TX-01435;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 836149,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Miete 10/2025 EH-002;;;TX-01436;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 837013,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Miete 10/2025 EH-016;;;TX-01437;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 838876,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Miete 10/2025 EH-034;;;TX-01438;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 841280,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-037,EH-032;;;TX-01439;;;;Marcus Dowerg;DE24100500002528809570;BYLADEM1001;32,51;EUR;Saldo: 841312,75
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-047,EH-033;;;TX-01440;;;;Gertraud Holsten;DE43100700001171822782;GENODEF1P01;37,61;EUR;Saldo: 841350,36
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-031,EH-035;;;TX-01441;;;;Caroline Bohlander;DE36100701241241182449;BELADEBEXXX;30,88;EUR;Saldo: 841381,24
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-005,EH-036;;;TX-01442;;;;Kunigunda Ditschlerin;DE80100100101640052427;BELADEBEXXX;35,63;EUR;Saldo: 841416,87
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-001,EH-030;;;TX-01443;;;;Osman Jacob;DE49100700003561595148;BELADEBEXXX;32,73;EUR;Saldo: 841449,60
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-042;;;TX-01444;;;;Mina Textor;DE38100700007214895134;HYVEDEMMXXX;16,93;EUR;Saldo: 841466,53
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-040;;;TX-01445;;;;Gottlob Hahn;DE63100500003166587603;DEUTDEBB101;11,97;EUR;Saldo: 841478,50
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-041;;;TX-01446;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 841495,93
DE02 1001 0010 0123 4567 89;02.10.2025;02.10.2025;Gutschrift;Hausgeld 10/2025 EH-008;;;TX-01447;;;;Xenia Conradi;DE85100500001351823374;HYVEDEMMXXX;7,86;EUR;Saldo: 841503,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-045;;;TX-01448;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 842759,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-023;;;TX-01449;;;;David Jenkins;DE86100701244677378263;GENODEF1P01;1767,00;EUR;Saldo: 844526,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-003;;;TX-01450;;;;Ferenc Stahr;DE71100700004044997278;BYLADEM1001;1070,00;EUR;Saldo: 845596,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-010;;;TX-01451;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 847179,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-032;;;TX-01452;;;;Magrit Mitschke;DE71120300002328588424;HYVEDEMMXXX;901,00;EUR;Saldo: 848080,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-050;;;TX-01453;;;;Jörgen Seidel;DE72100700002675869261;GENODEF1P01;1006,00;EUR;Saldo: 849086,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-042;;;TX-01454;;;;Anika Zimmer;DE21370400441585064317;BELADEBEXXX;1925,00;EUR;Saldo: 851011,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-031;;;TX-01455;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 852925,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Miete 10/2025 EH-037;;;TX-01456;;;;Björn Weinhage;DE97100500009084700766;COBADEFFXXX;4096,00;EUR;Saldo: 857021,79
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-027,EH-026;;;TX-01457;;;;Winfried Ullmann;DE31120300003178108013;DEUTDEBB101;28,76;EUR;Saldo: 857050,55
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-048,EH-044;;;TX-01458;;;;Anni Wagenknecht;DE37100100106474687234;COBADEFFXXX;26,21;EUR;Saldo: 857076,76
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-012,EH-028;;;TX-01459;;;;Dunja Schacht;DE96120300008820812191;HYVEDEMMXXX;33,86;EUR;Saldo: 857110,62
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-052,EH-050;;;TX-01460;;;;Ingbert Nerger;DE46100100101838425135;PBNKDEFFXXX;11,33;EUR;Saldo: 857121,95
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-019,EH-009;;;TX-01461;;;;Hulda Eckbauer;DE58100500002602563421;HYVEDEMMXXX;21,60;EUR;Saldo: 857143,55
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-039;;;TX-01462;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 857154,10
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-003;;;TX-01463;;;;Hiltrud Speer;DE33100700008069901627;COBADEFFXXX;10,20;EUR;Saldo: 857164,30
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-020;;;TX-01464;;;;Silja Henschel;DE93120300004641708053;COBADEFFXXX;7,58;EUR;Saldo: 857171,88
DE02 1001 0010 0123 4567 89;03.10.2025;03.10.2025;Gutschrift;Hausgeld 10/2025 EH-022;;;TX-01465;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 857184,20
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-011,EH-017;;;TX-01466;;;;Kranz Vermoegensverwaltung;DE61100500003036541458;BELADEBEXXX;27,48;EUR;Saldo: 857211,68
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-034,EH-010;;;TX-01467;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 857246,25
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-018;;;TX-01468;;;;Irmingard Margraf;DE36100701246299468044;DEUTDEBB101;1,63;EUR;Saldo: 857247,88
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-045;;;TX-01469;;;;Ronald Kelley;DE64120300006936763201;PBNKDEFFXXX;10,84;EUR;Saldo: 857258,72
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-021;;;TX-01470;;;;Dörthe Hövel;DE62370400445494808313;DEUTDEBB101;13,46;EUR;Saldo: 857272,18
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Gutschrift;Hausgeld 10/2025 EH-004;;;TX-01471;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 857282,03
DE02 1001 0010 0123 4567 89;04.10.2025;04.10.2025;Ueberweisung;Rechnung R20250069 Gaertnerei Gruener Daumen;;;TX-01472;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-612,85;EUR;Saldo: 856669,18
DE02 1001 0010 0123 4567 89;05.10.2025;05.10.2025;Gutschrift;Hausgeld 10/2025 EH-043,EH-015;;;TX-01473;;;;Erdal Beckmann;DE83100100105183473829;DEUTDEBB101;34,35;EUR;Saldo: 856703,53
DE02 1001 0010 0123 4567 89;05.10.2025;05.10.2025;Gutschrift;Hausgeld 10/2025 EH-029;;;TX-01474;;;;Tom Hartmann;DE52100701244873471434;BYLADEM1001;19,76;EUR;Saldo: 856723,29
DE02 1001 0010 0123 4567 89;05.10.2025;05.10.2025;Gutschrift;Hausgeld 10/2025 EH-046;;;TX-01475;;;;Dorothe Wulf;DE95100700004531473799;DEUTDEBB101;13,95;EUR;Saldo: 856737,24
DE02 1001 0010 0123 4567 89;05.10.2025;05.10.2025;Gutschrift;Hausgeld 10/2025 EH-051;;;TX-01476;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 856751,19
DE02 1001 0010 0123 4567 89;05.10.2025;05.10.2025;Gutschrift;Hausgeld 10/2025 EH-006;;;TX-01477;;;;Markus Fliegner;DE83120300005204711671;BELADEBEXXX;8,36;EUR;Saldo: 856759,55
DE02 1001 0010 0123 4567 89;07.10.2025;07.10.2025;Ueberweisung;Rechnung R20250167 TechClean International;;;TX-01478;;;;TechClean International;DE34100100106850542357;PBNKDEFFXXX;-1355,41;EUR;Saldo: 855404,14
DE02 1001 0010 0123 4567 89;11.10.2025;11.10.2025;Ueberweisung;Rechnung R20250078 Aufzug Schindler & Co. GmbH;;;TX-01479;;;;Aufzug Schindler & Co. GmbH;DE13370400449368998094;PBNKDEFFXXX;-220,15;EUR;Saldo: 855183,99
DE02 1001 0010 0123 4567 89;28.10.2025;28.10.2025;Ueberweisung;Kontofuehrungsgebuehr 10/2025;;;TX-01480;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 855171,49
DE02 1001 0010 0123 4567 89;30.10.2025;30.10.2025;Ueberweisung;Rechnung R20250158 TechClean International;;;TX-01481;;;;TechClean International;DE34100100106850542357;PBNKDEFFXXX;-1558,00;EUR;Saldo: 853613,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-049;;;TX-01482;;;;Joanna Schäfer;DE83100701245940139904;COBADEFFXXX;2019,00;EUR;Saldo: 855632,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-023;;;TX-01483;;;;David Jenkins;DE86100701244677378263;GENODEF1P01;1767,00;EUR;Saldo: 857399,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-002;;;TX-01484;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 858263,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-039;;;TX-01485;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 859390,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-035;;;TX-01486;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 860886,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-050;;;TX-01487;;;;Jörgen Seidel;DE72100700002675869261;GENODEF1P01;1006,00;EUR;Saldo: 861892,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Miete 11/2025 EH-031;;;TX-01488;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 863806,49
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-047,EH-033;;;TX-01489;;;;Gertraud Holsten;DE43100700001171822782;GENODEF1P01;37,61;EUR;Saldo: 863844,10
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-025,EH-049;;;TX-01490;;;;Arnulf Heintze;DE85100701245787133150;GENODEF1P01;36,83;EUR;Saldo: 863880,93
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-002,EH-038;;;TX-01491;;;;Horst Vollbrecht;DE95100700009854353462;BELADEBEXXX;9,70;EUR;Saldo: 863890,63
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-039;;;TX-01492;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 863901,18
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-014;;;TX-01493;;;;Ingolf Röhricht;DE57100100109232719374;PBNKDEFFXXX;13,95;EUR;Saldo: 863915,13
DE02 1001 0010 0123 4567 89;01.11.2025;01.11.2025;Gutschrift;Hausgeld 11/2025 EH-051;;;TX-01494;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 863929,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-045;;;TX-01495;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 865185,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-046;;;TX-01496;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 866911,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-034;;;TX-01497;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 869315,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-041;;;TX-01498;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 871426,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-009;;;TX-01499;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 872756,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Miete 11/2025 EH-006;;;TX-01500;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 873739,08
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-027,EH-026;;;TX-01501;;;;Winfried Ullmann;DE31120300003178108013;DEUTDEBB101;28,76;EUR;Saldo: 873767,84
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-048,EH-044;;;TX-01502;;;;Anni Wagenknecht;DE37100100106474687234;COBADEFFXXX;26,21;EUR;Saldo: 873794,05
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-019,EH-009;;;TX-01503;;;;Hulda Eckbauer;DE58100500002602563421;HYVEDEMMXXX;21,60;EUR;Saldo: 873815,65
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-034,EH-010;;;TX-01504;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 873850,22
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-029;;;TX-01505;;;;Tom Hartmann;DE52100701244873471434;BYLADEM1001;19,76;EUR;Saldo: 873869,98
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-020;;;TX-01506;;;;Silja Henschel;DE93120300004641708053;COBADEFFXXX;7,58;EUR;Saldo: 873877,56
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-022;;;TX-01507;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 873889,88
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-041;;;TX-01508;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 873907,31
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-004;;;TX-01509;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 873917,16
DE02 1001 0010 0123 4567 89;02.11.2025;02.11.2025;Gutschrift;Hausgeld 11/2025 EH-006;;;TX-01510;;;;Markus Fliegner;DE83120300005204711671;BELADEBEXXX;8,36;EUR;Saldo: 873925,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-025;;;TX-01511;;;;Julius Nette;DE94120300004034471349;HYVEDEMMXXX;1676,00;EUR;Saldo: 875601,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-021;;;TX-01512;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 877112,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-051;;;TX-01513;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 878649,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-013;;;TX-01514;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 880302,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-003;;;TX-01515;;;;Ferenc Stahr;DE71100700004044997278;BYLADEM1001;1070,00;EUR;Saldo: 881372,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-016;;;TX-01516;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 883235,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-022;;;TX-01517;;;;Alwine Sager;DE31100100104556238692;PBNKDEFFXXX;1460,00;EUR;Saldo: 884695,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-010;;;TX-01518;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 886278,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-032;;;TX-01519;;;;Magrit Mitschke;DE71120300002328588424;HYVEDEMMXXX;901,00;EUR;Saldo: 887179,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-029;;;TX-01520;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 889270,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-042;;;TX-01521;;;;Anika Zimmer;DE21370400441585064317;BELADEBEXXX;1925,00;EUR;Saldo: 891195,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-037;;;TX-01522;;;;Björn Weinhage;DE97100500009084700766;COBADEFFXXX;4096,00;EUR;Saldo: 895291,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Miete 11/2025 EH-019;;;TX-01523;;;;Jasmin Trub;DE29120300005766156545;BELADEBEXXX;1206,00;EUR;Saldo: 896497,52
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Hausgeld 11/2025 EH-037,EH-032;;;TX-01524;;;;Marcus Dowerg;DE24100500002528809570;BYLADEM1001;32,51;EUR;Saldo: 896530,03
DE02 1001 0010 0123 4567 89;03.11.2025;03.11.2025;Gutschrift;Hausgeld 11/2025 EH-052,EH-050;;;TX-01525;;;;Ingbert Nerger;DE46100100101838425135;PBNKDEFFXXX;11,33;EUR;Saldo: 896541,36
