id,datum,typ,betrag,kategorie,gegen_name,verwendungszweck,referenz_id,error_types
TX-01543,2025-11-06,DEBIT,427.21,dienstleister,Reinigungsservice Kowalski,Rechnung R20250046 Reinigungsservice Kowalski,INV-00173,
TX-01544,2025-11-10,DEBIT,569.42,dienstleister,Elektro Schmidt e.K.,Rechnung R20250191 Elektro Schmidt e.K.,INV-00175,
TX-01545,2025-11-12,DEBIT,110.43,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250070 Gaertnerei Gruener Daumen,INV-00174,
TX-01546,2025-11-16,DEBIT,275.13,dienstleister,Dachdecker Richter,Rechnung R20250144 Dachdecker Richter,INV-00178,
TX-01547,2025-11-18,DEBIT,316.06,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0125 Sanitaer Schulze GmbH,INV-00177,
TX-01548,2025-11-19,DEBIT,179.93,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250175 Hausmeister Mueller GmbH,INV-00176,
TX-01549,2025-11-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 11/2025,,
TX-01550,2025-11-29,DEBIT,355.22,dienstleister,Elektro Schmidt e.K.,Rechnung R20250110 Elektro Schmidt e.K.,INV-00180,
TX-01551,2025-11-30,DEBIT,569.42,dienstleister,Elektro Schmidt e.K.,Rechnung R76250191 Elektro Schmidt e.K.,INV-DUP-00192,
TX-01552,2025-12-01,CREDIT,1676.00,miete,Julius Nette,Miete 12/2025 EH-025,MIE-001,
TX-01553,2025-12-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 12/2025 EH-021,MIE-002,
TX-01554,2025-12-01,CREDIT,1863.00,miete,Peggy Hein,Miete 12/2025 EH-016,MIE-011,
TX-01555,2025-12-01,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 12/2025 EH-034,MIE-015,
TX-01556,2025-12-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 12/2025 EH-035,MIE-018,
TX-01557,2025-12-01,CREDIT,1206.00,miete,Jasmin Trub,Miete 12/2025 EH-019,MIE-025,
TX-01558,2025-12-01,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 12/2025 EH-043,EH-015",EIG-004,
TX-01559,2025-12-01,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 12/2025 EH-012,EH-028",EIG-008,
TX-01560,2025-12-01,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 12/2025 EH-042,EIG-019,
TX-01561,2025-12-01,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 12/2025 EH-013,EIG-024,
TX-01562,2025-12-01,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 12/2025 EH-051,EIG-032,
TX-01563,2025-12-02,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 12/2025 EH-051,MIE-004,
TX-01564,2025-12-02,CREDIT,1653.00,miete,Steffi Riehl,Miete 12/2025 EH-013,MIE-005,
TX-01565,2025-12-02,CREDIT,1583.00,miete,Kiara Mcintyre,Miete Kiara Mcintyre,MIE-013,
TX-01566,2025-12-02,CREDIT,1127.00,miete,Wilma Roht,Miete 12/2025 EH-039,MIE-014,
TX-01567,2025-12-02,CREDIT,983.00,miete,Kamil Trub,Miete 12/2025 EH-006,MIE-026,
TX-01568,2025-12-02,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 12/2025 EH-052,EH-050",EIG-010,
TX-01569,2025-12-02,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 12/2025 EH-005,EH-036",EIG-012,
TX-01570,2025-12-02,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 12/2025 EH-011,EH-017",EIG-015,
TX-01571,2025-12-02,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 12/2025 EH-045,EIG-020,
TX-01572,2025-12-02,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 12/2025 EH-041,EIG-029,
TX-01573,2025-12-02,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 12/2025 EH-046,EIG-030,
TX-01574,2025-12-02,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 12/2025 EH-004,EIG-034,
TX-01575,2025-12-02,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 12/2025 EH-006,EIG-035,
TX-01576,2025-12-02,DEBIT,118.05,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250071 Gaertnerei Gruener Daumen,INV-00183,
TX-01577,2025-12-03,CREDIT,2019.00,miete,Joanna Schäfer,Miete 12/2025 EH-049,MIE-003,
TX-01578,2025-12-03,CREDIT,1256.00,miete,Chantal Täsche,Miete 12/2025 EH-045,MIE-006,
TX-01579,2025-12-03,CREDIT,1767.00,miete,David Jenkins,Miete 12/2025 EH-023,MIE-007,
TX-01580,2025-12-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 12/2025 EH-003,MIE-008,
TX-01581,2025-12-03,CREDIT,864.00,miete,Marliese Hermann,Miete Marliese Hermann,MIE-009,
TX-01582,2025-12-03,CREDIT,1726.00,miete,Ewa Thies,Miete 12/2025 EH-046,MIE-010,
TX-01583,2025-12-03,CREDIT,1460.00,miete,Alwine Sager,Miete 12/2025 EH-022,MIE-012,
TX-01584,2025-12-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 12/2025 EH-032,MIE-016,
TX-01585,2025-12-03,CREDIT,2091.00,miete,Edeltraud Renner,Miete 12/2025 EH-029,MIE-017,
TX-01586,2025-12-03,CREDIT,1006.00,miete,Jörgen Seidel,Miete 12/2025 EH-050,MIE-019,
TX-01587,2025-12-03,CREDIT,1925.00,miete,Anika Zimmer,Miete 12/2025 EH-042,MIE-020,
TX-01588,2025-12-03,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 12/2025 EH-041,MIE-021,
TX-01589,2025-12-03,CREDIT,1914.00,miete,Carsten Austermühle,Miete 12/2025 EH-031,MIE-022,
TX-01590,2025-12-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 12/2025 EH-037,MIE-023,
TX-01591,2025-12-03,CREDIT,1330.00,miete,Anette Vogt,Miete 12/2025 EH-009,MIE-024,
TX-01592,2025-12-03,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 12/2025 EH-025,EH-049",EIG-003,
TX-01593,2025-12-03,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 12/2025 EH-031,EH-035",EIG-011,
TX-01594,2025-12-04,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 12/2025 EH-047,EH-033",EIG-002,
TX-01595,2025-12-04,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 12/2025 EH-002,EH-038",EIG-009,
TX-01596,2025-12-04,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 12/2025 EH-023,EH-016",EIG-013,
TX-01597,2025-12-04,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 12/2025 EH-040,EIG-023,
TX-01598,2025-12-04,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 12/2025 EH-003,EIG-025,
TX-01599,2025-12-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 12/2025 EH-021,EIG-031,
TX-01600,2025-12-05,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 12/2025 EH-037,EH-032",EIG-001,
TX-01601,2025-12-05,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 12/2025 EH-007,EH-024",EIG-005,
TX-01602,2025-12-05,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 12/2025 EH-027,EH-026",EIG-006,
TX-01603,2025-12-05,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 12/2025 EH-019,EH-009",EIG-014,
TX-01604,2025-12-05,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 12/2025 EH-034,EH-010",EIG-016,
TX-01605,2025-12-05,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 12/2025 EH-001,EH-030",EIG-017,
TX-01606,2025-12-05,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 12/2025 EH-039,EIG-021,
TX-01607,2025-12-05,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 12/2025 EH-029,EIG-022,
TX-01608,2025-12-05,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 12/2025 EH-014,EIG-027,
TX-01609,2025-12-05,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 12/2025 EH-022,EIG-028,
TX-01610,2025-12-05,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 12/2025 EH-008,EIG-033,
TX-01611,2025-12-11,DEBIT,286.08,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250023 Hausmeister Mueller GmbH,INV-00181,
TX-01612,2025-12-17,DEBIT,161.84,dienstleister,SecureLock Systems Ltd.,Rechnung RE-2025-0155 SecureLock Systems Ltd.,INV-00184,
TX-01613,2025-12-18,DEBIT,412.93,dienstleister,Reinigungsservice Kowalski,Rechnung R20250047 Reinigungsservice Kowalski,INV-00182,
TX-01614,2025-12-23,DEBIT,220.15,dienstleister,Aufzug Schindler & Co. GmbH,Rechnung R20250080 Aufzug Schindler & Co. GmbH,INV-00187,
TX-01615,2025-12-23,DEBIT,987.70,dienstleister,Heiztechnik Berlin GmbH,Rechnung R20250088 Heiztechnik Berlin GmbH,INV-00188,
TX-01616,2025-12-24,DEBIT,569.42,dienstleister,Elektro Schmidt e.K.,Rechnung R20250107 Elektro Schmidt e.K.,INV-00185,
TX-01617,2025-12-26,DEBIT,355.22,dienstleister,Elektro Schmidt e.K.,Rechnung R20250168 Elektro Schmidt e.K.,INV-00186,
TX-01618,2025-12-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 12/2025,,
TX-01619,2025-12-31,CREDIT,423.03,sonstige,Postbank Berlin,Zinsgutschrift 2025,,
